attribute_category,attribute_data_type,attribute_field_description,attribute_filterable,attribute_name,attribute_repeated,attribute_selectable,attribute_selectable_with,attribute_sortable,attribute_type_url
ATTRIBUTE,RESOURCE_NAME,<td>Required. Immutable. The customizer attribute which is linked to the ad group criterion.</td>,True,ad_group_criterion_customizer.customizer_attribute,False,True,,False,N/A
ATTRIBUTE,RESOURCE_NAME,"<td>Immutable. The resource name of the ad group criterion customizer. Ad group criterion customizer resource names have the form: <code translate=""no"" dir=""ltr"">customers/{customer_id}/adGroupCriterionCustomizers/{ad_group_id}~{criterion_id}~{customizer_attribute_id}</code></td>",True,ad_group_criterion_customizer.resource_name,False,True,,False,N/A
ATTRIBUTE,"ENABLED,REMOVED,UNKNOWN,UNSPECIFIED",<td>Output only. The status of the ad group criterion customizer.</td>,True,ad_group_criterion_customizer.status,False,True,,True,google.ads.googleads.v15.enums.CustomizerValueStatusEnum.CustomizerValueStatus
ATTRIBUTE,STRING,<td>Similar IDs.</td>,True,asset.dynamic_custom_asset.similar_ids,True,True,,False,N/A
ATTRIBUTE,STRING,<td>Required. Value to insert in creative text. Customizer values of all types are stored as string to make formatting unambiguous.</td>,True,ad_group_criterion_customizer.value.string_value,False,True,,True,N/A
ATTRIBUTE,"NUMBER,PERCENT,PRICE,TEXT,UNKNOWN,UNSPECIFIED",<td>Required. The data type for the customizer value. It must match the attribute type. The string_value content must match the constraints associated with the type.</td>,True,ad_group_criterion_customizer.value.type,False,True,,True,google.ads.googleads.v15.enums.CustomizerAttributeTypeEnum.CustomizerAttributeType
ATTRIBUTE,STRING,"<td>School address which can be specified in one of the following formats. (1) City, state, code, country, for example, Mountain View, CA, USA. (2) Full address, for example, 123 Boulevard St, Mountain View, CA 94043. (3) Latitude-longitude in the DDD format, for example, 41.40338, 2.17403</td>",True,asset.dynamic_education_asset.address,False,True,,True,N/A
ATTRIBUTE,STRING,"<td>Android deep link, for example, android-app://com.example.android/http/example.com/gizmos?1234.</td>",True,asset.dynamic_education_asset.android_app_link,False,True,,True,N/A
ATTRIBUTE,STRING,"<td>Contextual keywords, for example, Nursing certification, Health, Mountain View.</td>",True,asset.dynamic_education_asset.contextual_keywords,True,True,,False,N/A
ATTRIBUTE,STRING,"<td>Image url, for example, <a href=""http://www.example.com/image.png"">http://www.example.com/image.png</a>. The image will not be uploaded as image asset.</td>",True,asset.dynamic_education_asset.image_url,False,True,,True,N/A
ATTRIBUTE,STRING,"<td>iOS deep link, for example, exampleApp://content/page.</td>",True,asset.dynamic_education_asset.ios_app_link,False,True,,True,N/A
ATTRIBUTE,INT64,"<td>iOS app store ID. This is used to check if the user has the app installed on their device before deep linking. If this field is set, then the ios_app_link field must also be present.</td>",True,asset.dynamic_education_asset.ios_app_store_id,False,True,,True,N/A
ATTRIBUTE,STRING,<td>Location ID which can be any sequence of letters and digits and must be unique.</td>,True,asset.dynamic_education_asset.location_id,False,True,,True,N/A
ATTRIBUTE,RESOURCE_NAME,<td>Immutable. The ad group to which the criterion belongs.</td>,True,ad_group_criterion.ad_group,False,True,,False,N/A
ATTRIBUTE,STRING,"<td>Program description, for example, Nursing Certification.</td>",True,asset.dynamic_education_asset.program_description,False,True,,True,N/A
ATTRIBUTE,"AGE_RANGE_18_24,AGE_RANGE_25_34,AGE_RANGE_35_44,AGE_RANGE_45_54,AGE_RANGE_55_64,AGE_RANGE_65_UP,AGE_RANGE_UNDETERMINED,UNKNOWN,UNSPECIFIED",<td>Type of the age range.</td>,True,ad_group_criterion.age_range.type,False,True,,True,google.ads.googleads.v15.enums.AgeRangeTypeEnum.AgeRangeType
ATTRIBUTE,STRING,"<td>Required. Program ID which can be any sequence of letters and digits, and must be unique and match the values of remarketing tag. Required.</td>",True,asset.dynamic_education_asset.program_id,False,True,,True,N/A
ATTRIBUTE,"PAID,UNKNOWN,UNSPECIFIED",<td>Type of the app payment model.</td>,True,ad_group_criterion.app_payment_model.type,False,True,,True,google.ads.googleads.v15.enums.AppPaymentModelTypeEnum.AppPaymentModelType
ATTRIBUTE,"APPROVED,DISAPPROVED,PENDING_REVIEW,UNDER_REVIEW,UNKNOWN,UNSPECIFIED",<td>Output only. Approval status of the criterion.</td>,True,ad_group_criterion.approval_status,False,True,,True,google.ads.googleads.v15.enums.AdGroupCriterionApprovalStatusEnum.AdGroupCriterionApprovalStatus
ATTRIBUTE,STRING,"<td>Required. Program name, for example, Nursing. Required.</td>",True,asset.dynamic_education_asset.program_name,False,True,,True,N/A
ATTRIBUTE,RESOURCE_NAME,<td>The Audience resource name.</td>,True,ad_group_criterion.audience.audience,False,True,,True,N/A
ATTRIBUTE,DOUBLE,<td>The modifier for the bid when the criterion matches. The modifier must be in the range: 0.1 - 10.0. Most targetable criteria types support modifiers.</td>,True,ad_group_criterion.bid_modifier,False,True,,True,N/A
ATTRIBUTE,RESOURCE_NAME,<td>Immutable. The ad group to which this criterion belongs.</td>,True,ad_group_bid_modifier.ad_group,False,True,,False,N/A
ATTRIBUTE,STRING,"<td>School name, for example, Mountain View School of Nursing.</td>",True,asset.dynamic_education_asset.school_name,False,True,,True,N/A
ATTRIBUTE,RESOURCE_NAME,<td>The CombinedAudience resource name.</td>,True,ad_group_criterion.combined_audience.combined_audience,False,True,,True,N/A
ATTRIBUTE,INT64,<td>The CPC (cost-per-click) bid.</td>,True,ad_group_criterion.cpc_bid_micros,False,True,,True,N/A
ATTRIBUTE,RESOURCE_NAME,"<td>Output only. The base ad group from which this draft/trial adgroup bid modifier was created. If ad_group is a base ad group then this field will be equal to ad_group. If the ad group was created in the draft or trial and has no corresponding base ad group, then this field will be null. This field is readonly.</td>",True,ad_group_bid_modifier.base_ad_group,False,True,,True,N/A
ATTRIBUTE,DOUBLE,<td>The modifier for the bid when the criterion matches. The modifier must be in the range: 0.1 - 10.0. The range is 1.0 - 6.0 for PreferredContent. Use 0 to opt out of a Device type.</td>,True,ad_group_bid_modifier.bid_modifier,False,True,,True,N/A
ATTRIBUTE,"AD_GROUP,CAMPAIGN,UNKNOWN,UNSPECIFIED",<td>Output only. Bid modifier source.</td>,True,ad_group_bid_modifier.bid_modifier_source,False,True,,True,google.ads.googleads.v15.enums.BidModifierSourceEnum.BidModifierSource
ATTRIBUTE,STRING,<td>Similar program IDs.</td>,True,asset.dynamic_education_asset.similar_program_ids,True,True,,False,N/A
ATTRIBUTE,INT64,<td>The CPM (cost-per-thousand viewable impressions) bid.</td>,True,ad_group_criterion.cpm_bid_micros,False,True,,True,N/A
ATTRIBUTE,INT64,<td>The CPV (cost-per-view) bid.</td>,True,ad_group_criterion.cpv_bid_micros,False,True,,True,N/A
ATTRIBUTE,INT64,<td>Output only. The ID of the criterion to bid modify. This field is ignored for mutates.</td>,True,ad_group_bid_modifier.criterion_id,False,True,,True,N/A
ATTRIBUTE,"CONNECTED_TV,DESKTOP,MOBILE,OTHER,TABLET,UNKNOWN,UNSPECIFIED",<td>Type of the device.</td>,True,ad_group_bid_modifier.device.type,False,True,,False,google.ads.googleads.v15.enums.DeviceEnum.Device
ATTRIBUTE,MESSAGE,<td>Output only. Availability information of the user interest.</td>,False,user_interest.availabilities,True,True,,False,google.ads.googleads.v15.common.CriterionCategoryAvailability
ATTRIBUTE,"AFFILIATED,LICENSED,OWNED,SHARED,SUBSCRIBED,UNKNOWN,UNSPECIFIED","<td>Output only. Indicates the reason this account has been granted access to the list. The reason can be SHARED, OWNED, LICENSED or SUBSCRIBED. This field is read-only.</td>",True,user_list.access_reason,False,True,,True,google.ads.googleads.v15.enums.AccessReasonEnum.AccessReason
ATTRIBUTE,STRING,"<td>Subject of study, for example, Health.</td>",True,asset.dynamic_education_asset.subject,False,True,,True,N/A
ATTRIBUTE,INT64,<td>Output only. The ID of the criterion. This field is ignored for mutates.</td>,True,ad_group_criterion.criterion_id,False,True,,True,N/A
ATTRIBUTE,RESOURCE_NAME,<td>The CustomInterest resource name.</td>,True,ad_group_criterion.custom_affinity.custom_affinity,False,True,,True,N/A
ATTRIBUTE,INT64,<td>High end of the number of days prior to the stay.</td>,True,ad_group_bid_modifier.hotel_advance_booking_window.max_days,False,True,,True,N/A
ATTRIBUTE,INT64,<td>Low end of the number of days prior to the stay.</td>,True,ad_group_bid_modifier.hotel_advance_booking_window.min_days,False,True,,True,N/A
ATTRIBUTE,STRING,<td>End date in the YYYY-MM-DD format.</td>,True,ad_group_bid_modifier.hotel_check_in_date_range.end_date,False,True,,True,N/A
ATTRIBUTE,BOOLEAN,<td>Output only. True if the user interest is launched to all channels and locales.</td>,True,user_interest.launched_to_all,False,True,,True,N/A
ATTRIBUTE,STRING,<td>Output only. The name of the user interest.</td>,True,user_interest.name,False,True,,True,N/A
ATTRIBUTE,RESOURCE_NAME,"<td>Output only. The resource name of the user interest. User interest resource names have the form: <code translate=""no"" dir=""ltr"">customers/{customer_id}/userInterests/{user_interest_id}</code></td>",True,user_interest.resource_name,False,True,,False,N/A
ATTRIBUTE,"DISABLED,ENABLED,UNKNOWN,UNSPECIFIED",<td>Indicates if this share is still enabled. When a UserList is shared with the user this field is set to ENABLED. Later the userList owner can decide to revoke the share and make it DISABLED. The default value of this field is set to ENABLED.</td>,True,user_list.account_user_list_status,False,True,,True,google.ads.googleads.v15.enums.UserListAccessStatusEnum.UserListAccessStatus
ATTRIBUTE,MESSAGE,<td>Actions associated with this user list.</td>,False,user_list.basic_user_list.actions,True,True,,False,google.ads.googleads.v15.common.UserListActionInfo
ATTRIBUTE,"UNKNOWN,UNSPECIFIED,UNUSED","<td>Indicating the reason why this user list membership status is closed. It is only populated on lists that were automatically closed due to inactivity, and will be cleared once the list membership status becomes open.</td>",True,user_list.closing_reason,False,True,,True,google.ads.googleads.v15.enums.UserListClosingReasonEnum.UserListClosingReason
ATTRIBUTE,STRING,"<td>Thumbnail image url, for example, <a href=""http://www.example.com/thumbnail.png"">http://www.example.com/thumbnail.png</a>. The thumbnail image will not be uploaded as image asset.</td>",True,asset.dynamic_education_asset.thumbnail_image_url,False,True,,True,N/A
ATTRIBUTE,RESOURCE_NAME,<td>The CustomAudience resource name.</td>,True,ad_group_criterion.custom_audience.custom_audience,False,True,,True,N/A
ATTRIBUTE,RESOURCE_NAME,<td>The CustomInterest resource name.</td>,True,ad_group_criterion.custom_intent.custom_intent,False,True,,True,N/A
ATTRIBUTE,STRING,<td>Start date in the YYYY-MM-DD format.</td>,True,ad_group_bid_modifier.hotel_check_in_date_range.start_date,False,True,,True,N/A
ATTRIBUTE,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,UNKNOWN,UNSPECIFIED,WEDNESDAY",<td>The day of the week.</td>,True,ad_group_bid_modifier.hotel_check_in_day.day_of_week,False,True,,False,google.ads.googleads.v15.enums.DayOfWeekEnum.DayOfWeek
ATTRIBUTE,"DEFAULT_SELECTION,UNKNOWN,UNSPECIFIED,USER_SELECTED",<td>Type of the hotel date selection</td>,True,ad_group_bid_modifier.hotel_date_selection_type.type,False,True,,False,google.ads.googleads.v15.enums.HotelDateSelectionTypeEnum.HotelDateSelectionType
ATTRIBUTE,"AFFINITY,IN_MARKET,MOBILE_APP_INSTALL_USER,NEW_SMART_PHONE_USER,UNKNOWN,UNSPECIFIED,VERTICAL_GEO",<td>Output only. Taxonomy type of the user interest.</td>,True,user_interest.taxonomy_type,False,True,,True,google.ads.googleads.v15.enums.UserInterestTaxonomyTypeEnum.UserInterestTaxonomyType
ATTRIBUTE,INT64,<td>Output only. The ID of the user interest.</td>,True,user_interest.user_interest_id,False,True,,True,N/A
ATTRIBUTE,RESOURCE_NAME,<td>Output only. The parent of the user interest.</td>,True,user_interest.user_interest_parent,False,True,,True,N/A
ATTRIBUTE,STRING,"<td>A string that uniquely identifies a mobile application from which the data was collected. For iOS, the ID string is the 9 digit string that appears at the end of an App Store URL (for example, ""476943146"" for ""Flood-It! 2"" whose App Store link is <a href=""http://itunes.apple.com/us/app/flood-it!-2/id476943146)"">http://itunes.apple.com/us/app/flood-it!-2/id476943146)</a>. For Android, the ID string is the application's package name (for example, ""com.labpixies.colordrips"" for ""Color Drips"" given Google Play link <a href=""https://play.google.com/store/apps/details?id=com.labpixies.colordrips)"">https://play.google.com/store/apps/details?id=com.labpixies.colordrips)</a>. Required when creating CrmBasedUserList for uploading mobile advertising IDs.</td>",True,user_list.crm_based_user_list.app_id,False,True,,True,N/A
ATTRIBUTE,"FIRST_PARTY,THIRD_PARTY_CREDIT_BUREAU,THIRD_PARTY_VOTER_FILE,UNKNOWN,UNSPECIFIED",<td>Data source of the list. Default value is FIRST_PARTY. Only customers on the allow-list can create third-party sourced CRM lists.</td>,True,user_list.crm_based_user_list.data_source_type,False,True,,True,google.ads.googleads.v15.enums.UserListCrmDataSourceTypeEnum.UserListCrmDataSourceType
ATTRIBUTE,STRING,"<td>Android deep link, for example, android-app://com.example.android/http/example.com/gizmos?1234.</td>",True,asset.dynamic_flights_asset.android_app_link,False,True,,True,N/A
ATTRIBUTE,STRING,"<td>Output only. List of disapproval reasons of the criterion. The different reasons for disapproving a criterion can be found here: <a href=""https://support.google.com/adspolicy/answer/6008942"">https://support.google.com/adspolicy/answer/6008942</a> This field is read-only.</td>",True,ad_group_criterion.disapproval_reasons,True,True,,False,N/A
ATTRIBUTE,STRING,<td>Output only. The display name of the criterion. This field is ignored for mutates.</td>,True,ad_group_criterion.display_name,False,True,,True,N/A
ATTRIBUTE,INT64,<td>High end of the number of nights in the stay.</td>,True,ad_group_bid_modifier.hotel_length_of_stay.max_nights,False,True,,True,N/A
ATTRIBUTE,INT64,<td>Low end of the number of nights in the stay.</td>,True,ad_group_bid_modifier.hotel_length_of_stay.min_nights,False,True,,True,N/A
ATTRIBUTE,RESOURCE_NAME,"<td>Immutable. The resource name of the ad group bid modifier. Ad group bid modifier resource names have the form: <code translate=""no"" dir=""ltr"">customers/{customer_id}/adGroupBidModifiers/{ad_group_id}~{criterion_id}</code></td>",True,ad_group_bid_modifier.resource_name,False,True,,False,N/A
ATTRIBUTE,"CONTACT_INFO,CRM_ID,MOBILE_ADVERTISING_ID,UNKNOWN,UNSPECIFIED",<td>Matching key type of the list. Mixed data types are not allowed on the same list. This field is required for an ADD operation.</td>,True,user_list.crm_based_user_list.upload_key_type,False,True,,True,google.ads.googleads.v15.enums.CustomerMatchUploadKeyTypeEnum.CustomerMatchUploadKeyType
ATTRIBUTE,STRING,<td>Description of this user list.</td>,True,user_list.description,False,True,,True,N/A
ATTRIBUTE,BOOLEAN,<td>Output only. Indicates this user list is eligible for Google Display Network. This field is read-only.</td>,True,user_list.eligible_for_display,False,True,,True,N/A
ATTRIBUTE,STRING,"<td>A custom field which can be multiple key to values mapping separated by delimiters ("","", ""|"" and "":""), in the forms of "": , , ... , | : , ... , | ... | : , ... ,"" for example, wifi: most | aircraft: 320, 77W | flights: 42 | legroom: 32"".</td>",True,asset.dynamic_flights_asset.custom_mapping,False,True,,True,N/A
