attribute_category,attribute_data_type,attribute_field_description,attribute_filterable,attribute_name,attribute_repeated,attribute_selectable,attribute_selectable_with,attribute_sortable,attribute_type_url
ATTRIBUTE,STRING,"<td>Immutable. The currency used by the bidding strategy (ISO 4217 three-letter code). For bidding strategies in manager customers, this currency can be set on creation and defaults to the manager customer's currency. For serving customers, this field cannot be set; all strategies in a serving customer implicitly use the serving customer's currency. In all cases the effective_currency_code field returns the currency used by the strategy.</td>",True,bidding_strategy.currency_code,False,True,None,True,N/A
ATTRIBUTE,RESOURCE_NAME,<td>The Asset resource name of this image.</td>,True,ad_group_ad.ad.app_ad.images.asset,False,False,None,False,N/A
ATTRIBUTE,"ENABLED,PAUSED,REMOVED,UNKNOWN,UNSPECIFIED",<td>Status of the campaign asset.</td>,True,campaign_asset.status,False,True,None,True,google.ads.googleads.v15.enums.AssetLinkStatusEnum.AssetLinkStatus
ATTRIBUTE,STRING,"<td>Output only. The currency used by the bidding strategy (ISO 4217 three-letter code). For bidding strategies in manager customers, this is the currency set by the advertiser when creating the strategy. For serving customers, this is the customer's currency_code. Bidding strategy metrics are reported in this currency. This field is read-only.</td>",True,bidding_strategy.effective_currency_code,False,True,None,True,N/A
ATTRIBUTE,MESSAGE,<td>A bidding strategy that raises bids for clicks that seem more likely to lead to a conversion and lowers them for clicks where they seem less likely.</td>,False,bidding_strategy.enhanced_cpc,False,True,None,False,google.ads.googleads.v15.common.EnhancedCpc
ATTRIBUTE,MESSAGE,<td>Mandatory ad text.</td>,False,ad_group_ad.ad.app_ad.mandatory_ad_text,False,True,None,False,google.ads.googleads.v15.common.AdTextAsset
ATTRIBUTE,INT64,<td>Output only. The ID of the bidding strategy.</td>,True,bidding_strategy.id,False,True,None,True,N/A
ATTRIBUTE,INT64,<td>Maximum bid limit that can be set by the bid strategy. The limit applies to all keywords managed by the strategy. Mutable for portfolio bidding strategies only.</td>,True,bidding_strategy.maximize_conversion_value.cpc_bid_ceiling_micros,False,True,None,True,N/A
ATTRIBUTE,INT64,<td>Minimum bid limit that can be set by the bid strategy. The limit applies to all keywords managed by the strategy. Mutable for portfolio bidding strategies only.</td>,True,bidding_strategy.maximize_conversion_value.cpc_bid_floor_micros,False,True,None,True,N/A
ATTRIBUTE,RESOURCE_NAME,<td>Immutable. The asset which this asset set asset is linking to.</td>,True,asset_set_asset.asset,False,True,None,False,N/A
ATTRIBUTE,MESSAGE,<td>List of YouTube video assets that may be displayed with the ad.</td>,False,ad_group_ad.ad.app_ad.youtube_videos,True,True,None,False,google.ads.googleads.v15.common.AdVideoAsset
ATTRIBUTE,DOUBLE,"<td>Output only. The target return on ad spend (ROAS) option. If set, the bid strategy will maximize revenue while averaging the target return on ad spend. If the target ROAS is high, the bid strategy may not be able to spend the full budget. If the target ROAS is not set, the bid strategy will aim to achieve the highest possible ROAS for the budget.</td>",True,bidding_strategy.maximize_conversion_value.target_roas,False,True,None,True,N/A
ATTRIBUTE,INT64,<td>Maximum bid limit that can be set by the bid strategy. The limit applies to all keywords managed by the strategy. Mutable for portfolio bidding strategies only.</td>,True,bidding_strategy.maximize_conversions.cpc_bid_ceiling_micros,False,True,None,True,N/A
ATTRIBUTE,RESOURCE_NAME,<td>Immutable. The asset set which this asset set asset is linking to.</td>,True,asset_set_asset.asset_set,False,True,None,False,N/A
ATTRIBUTE,RESOURCE_NAME,"<td>Immutable. The resource name of the asset set asset. Asset set asset resource names have the form: <code translate=""no"" dir=""ltr"">customers/{customer_id}/assetSetAssets/{asset_set_id}~{asset_id}</code></td>",True,asset_set_asset.resource_name,False,True,None,False,N/A
ATTRIBUTE,"ENABLED,REMOVED,UNKNOWN,UNSPECIFIED",<td>Output only. The status of the asset set asset. Read-only.</td>,True,asset_set_asset.status,False,True,None,True,google.ads.googleads.v15.enums.AssetSetAssetStatusEnum.AssetSetAssetStatus
ATTRIBUTE,RESOURCE_NAME,<td>The Asset resource name of this video.</td>,True,ad_group_ad.ad.app_ad.youtube_videos.asset,False,False,None,False,N/A
ATTRIBUTE,INT64,<td>Minimum bid limit that can be set by the bid strategy. The limit applies to all keywords managed by the strategy. Mutable for portfolio bidding strategies only.</td>,True,bidding_strategy.maximize_conversions.cpc_bid_floor_micros,False,True,None,True,N/A
ATTRIBUTE,INT64,<td>Output only. The target cost per acquisition (CPA) option. This is the average amount that you would like to spend per acquisition.</td>,True,bidding_strategy.maximize_conversions.target_cpa_micros,False,True,None,True,N/A
ATTRIBUTE,MESSAGE,<td>List of text assets for descriptions. When the ad serves the descriptions will be selected from this list.</td>,False,ad_group_ad.ad.app_engagement_ad.descriptions,True,True,None,False,google.ads.googleads.v15.common.AdTextAsset
ATTRIBUTE,STRING,"<td>The name of the bidding strategy. All bidding strategies within an account must be named distinctly. The length of this string should be between 1 and 255, inclusive, in UTF-8 bytes, (trimmed).</td>",True,bidding_strategy.name,False,True,None,True,N/A
ATTRIBUTE,INT64,<td>Output only. The number of non-removed campaigns attached to this bidding strategy. This field is read-only.</td>,True,bidding_strategy.non_removed_campaign_count,False,True,None,True,N/A
ATTRIBUTE,STRING,<td>Output only. The owner channel id of the video.</td>,True,video.channel_id,False,True,None,True,N/A
ATTRIBUTE,MESSAGE,<td>List of text assets for headlines. When the ad serves the headlines will be selected from this list.</td>,False,ad_group_ad.ad.app_engagement_ad.headlines,True,True,None,False,google.ads.googleads.v15.common.AdTextAsset
ATTRIBUTE,RESOURCE_NAME,"<td>Immutable. The resource name of the bidding strategy. Bidding strategy resource names have the form: <code translate=""no"" dir=""ltr"">customers/{customer_id}/biddingStrategies/{bidding_strategy_id}</code></td>",True,bidding_strategy.resource_name,False,True,None,False,N/A
ATTRIBUTE,"ENABLED,REMOVED,UNKNOWN,UNSPECIFIED",<td>Output only. The status of the bidding strategy. This field is read-only.</td>,True,bidding_strategy.status,False,True,None,True,google.ads.googleads.v15.enums.BiddingStrategyStatusEnum.BiddingStrategyStatus
ATTRIBUTE,INT64,<td>Output only. The duration of the video in milliseconds.</td>,True,video.duration_millis,False,True,None,True,N/A
ATTRIBUTE,STRING,<td>Output only. The ID of the video.</td>,True,video.id,False,True,None,True,N/A
ATTRIBUTE,RESOURCE_NAME,"<td>Output only. The resource name of the video. Video resource names have the form: <code translate=""no"" dir=""ltr"">customers/{customer_id}/videos/{video_id}</code></td>",True,video.resource_name,False,True,None,False,N/A
ATTRIBUTE,RESOURCE_NAME,"<td>Output only. The resource name of the webpage view. Webpage view resource names have the form: <code translate=""no"" dir=""ltr"">customers/{customer_id}/webpageViews/{ad_group_id}~{criterion_id}</code></td>",True,webpage_view.resource_name,False,True,None,False,N/A
ATTRIBUTE,MESSAGE,<td>List of image assets that may be displayed with the ad.</td>,False,ad_group_ad.ad.app_engagement_ad.images,True,True,None,False,google.ads.googleads.v15.common.AdImageAsset
ATTRIBUTE,INT64,<td>Maximum bid limit that can be set by the bid strategy. The limit applies to all keywords managed by the strategy. This should only be set for portfolio bid strategies.</td>,True,bidding_strategy.target_cpa.cpc_bid_ceiling_micros,False,True,None,True,N/A
ATTRIBUTE,INT64,<td>Minimum bid limit that can be set by the bid strategy. The limit applies to all keywords managed by the strategy. This should only be set for portfolio bid strategies.</td>,True,bidding_strategy.target_cpa.cpc_bid_floor_micros,False,True,None,True,N/A
ATTRIBUTE,STRING,<td>Output only. The title of the video.</td>,True,video.title,False,True,None,True,N/A
ATTRIBUTE,RESOURCE_NAME,<td>The Asset resource name of this image.</td>,True,ad_group_ad.ad.app_engagement_ad.images.asset,False,False,None,False,N/A
ATTRIBUTE,INT64,<td>Output only. Average CPA target. This target should be greater than or equal to minimum billable unit based on the currency for the account.</td>,True,bidding_strategy.target_cpa.target_cpa_micros,False,True,None,True,N/A
ATTRIBUTE,INT64,<td>Output only. The highest CPC bid the automated bidding system is permitted to specify. This is a required field entered by the advertiser that sets the ceiling and specified in local micros.</td>,True,bidding_strategy.target_impression_share.cpc_bid_ceiling_micros,False,True,None,True,N/A
ATTRIBUTE,RESOURCE_NAME,"<td>Output only. Resource name of AccessibleBiddingStrategy, a read-only view of the unrestricted attributes of the attached portfolio bidding strategy identified by 'bidding_strategy'. Empty, if the campaign does not use a portfolio strategy. Unrestricted strategy attributes are available to all customers with whom the strategy is shared and are read from the AccessibleBiddingStrategy resource. In contrast, restricted attributes are only available to the owner customer of the strategy and their managers. Restricted attributes can only be read from the BiddingStrategy resource.</td>",True,campaign.accessible_bidding_strategy,False,True,None,False,N/A
ATTRIBUTE,MESSAGE,<td>List of video assets that may be displayed with the ad.</td>,False,ad_group_ad.ad.app_engagement_ad.videos,True,True,None,False,google.ads.googleads.v15.common.AdVideoAsset
ATTRIBUTE,"ABSOLUTE_TOP_OF_PAGE,ANYWHERE_ON_PAGE,TOP_OF_PAGE,UNKNOWN,UNSPECIFIED",<td>Output only. The targeted location on the search results page.</td>,True,bidding_strategy.target_impression_share.location,False,True,None,True,google.ads.googleads.v15.enums.TargetImpressionShareLocationEnum.TargetImpressionShareLocation
ATTRIBUTE,"CONVERSION_OPTIMIZE,OPTIMIZE,ROTATE,ROTATE_INDEFINITELY,UNAVAILABLE,UNKNOWN,UNSPECIFIED",<td>The ad serving optimization status of the campaign.</td>,True,campaign.ad_serving_optimization_status,False,True,None,True,google.ads.googleads.v15.enums.AdServingOptimizationStatusEnum.AdServingOptimizationStatus
ATTRIBUTE,INT64,<td>Output only. Criterion Id for the country.</td>,True,user_location_view.country_criterion_id,False,True,None,True,N/A
ATTRIBUTE,RESOURCE_NAME,"<td>Output only. The resource name of the topic view. Topic view resource names have the form: <code translate=""no"" dir=""ltr"">customers/{customer_id}/topicViews/{ad_group_id}~{criterion_id}</code></td>",True,topic_view.resource_name,False,True,None,False,N/A
ATTRIBUTE,RESOURCE_NAME,<td>The Asset resource name of this video.</td>,True,ad_group_ad.ad.app_engagement_ad.videos.asset,False,False,None,False,N/A
ATTRIBUTE,INT64,"<td>The chosen fraction of ads to be shown in the targeted location in micros. For example, 1% equals 10,000.</td>",True,bidding_strategy.target_impression_share.location_fraction_micros,False,True,None,True,N/A
ATTRIBUTE,INT64,<td>Maximum bid limit that can be set by the bid strategy. The limit applies to all keywords managed by the strategy. This should only be set for portfolio bid strategies.</td>,True,bidding_strategy.target_roas.cpc_bid_ceiling_micros,False,True,None,True,N/A
ATTRIBUTE,"APP_CAMPAIGN,APP_CAMPAIGN_FOR_ENGAGEMENT,APP_CAMPAIGN_FOR_PRE_REGISTRATION,DISPLAY_EXPRESS,DISPLAY_GMAIL_AD,DISPLAY_MOBILE_APP,DISPLAY_SMART_CAMPAIGN,LOCAL_CAMPAIGN,SEARCH_EXPRESS,SEARCH_MOBILE_APP,SHOPPING_COMPARISON_LISTING_ADS,SHOPPING_SMART_ADS,SMART_CAMPAIGN,TRAVEL_ACTIVITIES,UNKNOWN,UNSPECIFIED,VIDEO_ACTION,VIDEO_NON_SKIPPABLE,VIDEO_OUTSTREAM,VIDEO_REACH_TARGET_FREQUENCY,VIDEO_SEQUENCE","<td>Immutable. Optional refinement to <code translate=""no"" dir=""ltr"">advertising_channel_type</code>. Must be a valid sub-type of the parent channel type. Can be set only when creating campaigns. After campaign is created, the field can not be changed.</td>",True,campaign.advertising_channel_sub_type,False,True,None,True,google.ads.googleads.v15.enums.AdvertisingChannelSubTypeEnum.AdvertisingChannelSubType
ATTRIBUTE,RESOURCE_NAME,"<td>Output only. The resource name of the user location view. UserLocation view resource names have the form: <code translate=""no"" dir=""ltr"">customers/{customer_id}/userLocationViews/{country_criterion_id}~{targeting_location}</code></td>",True,user_location_view.resource_name,False,True,None,False,N/A
ATTRIBUTE,BOOLEAN,<td>Output only. Indicates whether location was targeted or not.</td>,True,user_location_view.targeting_location,False,True,None,True,N/A
ATTRIBUTE,RESOURCE_NAME,"<td>Output only. The resource name of the travel activity performance view. Travel Activity performance view resource names have the form: <code translate=""no"" dir=""ltr"">customers/{customer_id}/travelActivityPerformanceView</code></td>",False,travel_activity_performance_view.resource_name,False,True,None,False,N/A
ATTRIBUTE,MESSAGE,<td>List of text assets for descriptions. When the ad serves the descriptions will be selected from this list.</td>,False,ad_group_ad.ad.app_pre_registration_ad.descriptions,True,True,None,False,google.ads.googleads.v15.common.AdTextAsset
ATTRIBUTE,INT64,<td>Minimum bid limit that can be set by the bid strategy. The limit applies to all keywords managed by the strategy. This should only be set for portfolio bid strategies.</td>,True,bidding_strategy.target_roas.cpc_bid_floor_micros,False,True,None,True,N/A
ATTRIBUTE,DOUBLE,<td>Output only. The chosen revenue (based on conversion data) per unit of spend.</td>,True,bidding_strategy.target_roas.target_roas,False,True,None,True,N/A
ATTRIBUTE,"DISCOVERY,DISPLAY,HOTEL,LOCAL,LOCAL_SERVICES,MULTI_CHANNEL,PERFORMANCE_MAX,SEARCH,SHOPPING,SMART,TRAVEL,UNKNOWN,UNSPECIFIED,VIDEO","<td>Immutable. The primary serving target for ads within the campaign. The targeting options can be refined in <code translate=""no"" dir=""ltr"">network_settings</code>. This field is required and should not be empty when creating new campaigns. Can be set only when creating campaigns. After the campaign is created, the field can not be changed.</td>",True,campaign.advertising_channel_type,False,True,None,True,google.ads.googleads.v15.enums.AdvertisingChannelTypeEnum.AdvertisingChannelType
ATTRIBUTE,RESOURCE_NAME,"<td>Output only. The resource name of the travel activity group view. Travel Activity Group view resource names have the form: <code translate=""no"" dir=""ltr"">customers/{customer_id}/travelActivityGroupViews/{ad_group_id}~{criterion_id}</code></td>",True,travel_activity_group_view.resource_name,False,True,None,False,N/A
ATTRIBUTE,MESSAGE,<td>List of text assets for headlines. When the ad serves the headlines will be selected from this list.</td>,False,ad_group_ad.ad.app_pre_registration_ad.headlines,True,True,None,False,google.ads.googleads.v15.common.AdTextAsset
ATTRIBUTE,INT64,<td>Output only. Maximum bid limit that can be set by the bid strategy. The limit applies to all keywords managed by the strategy.</td>,True,bidding_strategy.target_spend.cpc_bid_ceiling_micros,False,True,None,True,N/A
ATTRIBUTE,INT64,"<td>Output only. The spend target under which to maximize clicks. A TargetSpend bidder will attempt to spend the smaller of this value or the natural throttling spend amount. If not specified, the budget is used as the spend target. This field is deprecated and should no longer be used. See <a href=""https://ads-developers.googleblog.com/2020/05/reminder-about-sunset-creation-of.html"">https://ads-developers.googleblog.com/2020/05/reminder-about-sunset-creation-of.html</a> for details.</td>",True,bidding_strategy.target_spend.target_spend_micros,False,True,None,True,N/A
ATTRIBUTE,STRING,<td>Immutable. A string that uniquely identifies a mobile application.</td>,True,campaign.app_campaign_setting.app_id,False,True,None,True,N/A
ATTRIBUTE,MESSAGE,<td>List of image asset IDs whose images may be displayed with the ad.</td>,False,ad_group_ad.ad.app_pre_registration_ad.images,True,True,None,False,google.ads.googleads.v15.common.AdImageAsset
ATTRIBUTE,"COMMISSION,ENHANCED_CPC,INVALID,MANUAL_CPA,MANUAL_CPC,MANUAL_CPM,MANUAL_CPV,MAXIMIZE_CONVERSIONS,MAXIMIZE_CONVERSION_VALUE,PAGE_ONE_PROMOTED,PERCENT_CPC,TARGET_CPA,TARGET_CPM,TARGET_IMPRESSION_SHARE,TARGET_OUTRANK_SHARE,TARGET_ROAS,TARGET_SPEND,UNKNOWN,UNSPECIFIED",<td>Output only. The type of the bidding strategy. Create a bidding strategy by setting the bidding scheme. This field is read-only.</td>,True,bidding_strategy.type,False,True,None,True,google.ads.googleads.v15.enums.BiddingStrategyTypeEnum.BiddingStrategyType
ATTRIBUTE,"APPLE_APP_STORE,GOOGLE_APP_STORE,UNKNOWN,UNSPECIFIED",<td>Immutable. The application store that distributes this specific app.</td>,True,campaign.app_campaign_setting.app_store,False,True,None,True,google.ads.googleads.v15.enums.AppCampaignAppStoreEnum.AppCampaignAppStore
ATTRIBUTE,RESOURCE_NAME,<td>Output only. The Smart campaign the search term served in.</td>,True,smart_campaign_search_term_view.campaign,False,True,None,False,N/A
ATTRIBUTE,RESOURCE_NAME,<td>The Asset resource name of this image.</td>,True,ad_group_ad.ad.app_pre_registration_ad.images.asset,False,False,None,False,N/A
ATTRIBUTE,"OPTIMIZE_INSTALLS_TARGET_INSTALL_COST,OPTIMIZE_INSTALLS_WITHOUT_TARGET_INSTALL_COST,OPTIMIZE_IN_APP_CONVERSIONS_TARGET_CONVERSION_COST,OPTIMIZE_IN_APP_CONVERSIONS_TARGET_INSTALL_COST,OPTIMIZE_PRE_REGISTRATION_CONVERSION_VOLUME,OPTIMIZE_RETURN_ON_ADVERTISING_SPEND,UNKNOWN,UNSPECIFIED",<td>Represents the goal which the bidding strategy of this app campaign should optimize towards.</td>,True,campaign.app_campaign_setting.bidding_strategy_goal_type,False,True,None,True,google.ads.googleads.v15.enums.AppCampaignBiddingStrategyGoalTypeEnum.AppCampaignBiddingStrategyGoalType
